dataset;spatial_class;geo_ontology
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Audiologist;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Boatyard;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Restaurant%3Bpub;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Preschool;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/OtherShop;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Financial;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/KitchenShop;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Manor;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Shoes;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Bts;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Pylon;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Castle;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Construction;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/RetirementHome;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Music;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/RailwayThing;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Confectionery;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/RecreationGround;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Chemist;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Bbq;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/IceCreamShop;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/GardenCentre;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Well;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Telephone;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Fountain;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Hut;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Customs;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Hide;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Heath;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Games;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Marketplace;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Fashion;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Sea;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Trumpet;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/ParkingSpace;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/WateringPlace;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/ManMadeLampPost;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/ResidentialHighway;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Misc;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/RailwayMilestone;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Whirlpool;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Zoo;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/LevelCrossing;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Phone;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/DepartmentStore;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/WasteDisposal;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/ManMadeBarn;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Wifi;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/WaterwaySpring;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/SocialClub;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/AirportTaxiway;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Land;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/ManMadeGate;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Bollard;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/BuildingEntrance;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/CardsShop;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Design;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/TravelAgentOffice;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/AnimeShop;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/HorseRiding;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/RailwayConstruction;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/HistoricMilestone;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/TrafficSignals;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Shower;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Dept;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/EmploymentAgencyOffice;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/LockThing;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/CaveEntrance;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Shops;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/PowerPylon;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/BufferStop;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/RailwayStop;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Salon;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/PublicMarket;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/TrashCan;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Outcrop;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Spring;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Household;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/CitymapPost;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Thrift;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/City;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Park;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Viewpoint;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/LegalServices;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/CableCar;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Mine;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Car%3BcarRepair;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/TakeAway;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Hvac;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/SnowPark;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Physiotherapy;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Turnstile;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/FireBeater;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Tiler;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/WasteBin;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/ATM;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/GovermentBuilding;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/PublicBuilding;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/TricycleStation;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/PipelineMarker;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Communications;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Block;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/RealEstate;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Betting;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/IceCream;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/ParcelBox;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Footway;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Landfill;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Sawmill;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/SpeedEnforcement;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/ProtectedArea;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Col;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Mining;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Monastery;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Mill;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/SummitCross;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Sweets;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Boundary;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Path;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/MilitaryBunker;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Borderstone;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Pastry;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Service;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Orchard;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/TelephoneShop;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/DogBin;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/CommercialLanduse;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Stonemason;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/RailwayHalt;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Peninsula;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/YouthCentre;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Ticket;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/UnclassifiedHighway;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/ManMadeHut;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/PowerConstruction;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Gasometer;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Cosmetics;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Chapel;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/EnvironmentalHazard;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Appliance;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/NationalPark;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Manhole;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/ConstructionShop;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/ManMadeFountain;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/ManMadeStatue;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/EmergencyPhone;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Brewery;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/HistoricStatue;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Leather;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Records;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/WineryShop;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/HealthFood;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Telecommunication;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Company;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Glass;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Gambling;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Surveillance;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/LiftGate;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Reef;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Downhill+Terminal;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Photographer;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Grocery;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/MobilePhone;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/BabyHatch;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Fabrics;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/AntiqueShop;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/TramStop;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/CityGate;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/OfficeSupplies;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/GalleryShop;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Fabric;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Sculptor;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/ParkingMeter;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Suburb;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Country;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/WaysideChapel;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Tea;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/PicnicTable;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Discount;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Feature;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Meat;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/TelephoneExchange;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/IndustrialLanduse;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/FitnessCentre;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Wholesale;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Butcher;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/ChildCare;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/CharityShop;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Barracks;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Newsagent;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Carpet;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Dormitory;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/ManMadeCross;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/MusicVenue;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Shopping;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/EstateAgentOffice;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Appliances;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/ArtsCentre;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Locksmith;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Station;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/VehicleInspection;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Stripclub;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Tailor;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/FoodCourt;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/ShoeRepair;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Information;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Shoemaker;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Tyres;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Hospice;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/CampSite;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Pawnshop;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/SecondHand;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/AbandonedRailway;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/LanguageSchool;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Sand;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Telescope;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Upholsterer;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Biergarten;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/CarpetLayer;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/MiniatureGolf;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/LaunchPad;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Elevator;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Residential;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Cliff;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/CommunicationsTransponder;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/SocialCentre;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Common;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/HistoricPointOfInterest;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/General;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/AutomotiveShop;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Water;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Motorcycle;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Tattoo;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/ArchaeologicalSite;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Storage;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Islet;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Charity;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/College;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/SocialFacility;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Fell;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/NaturalThing;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Stile;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/MountainRescue;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Bump;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Lamp;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Textiles;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/AnimalShop;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Craft;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/ShoppingCentre;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/FarmShop;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/FitnessShop;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/DryCleaning;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Outlet;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/CarRepairShop;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/SocialServices;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/RouteThing;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Marina;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Quarry;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Telecom;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Casino;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/PicnicSite;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Memorial;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Nightclub;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Atm;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Campsite;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Gate;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/PetShop;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Library;W3C Basic Geo
